newsid,newspaper,title,link,comment,likeit,content,date,category
0010291401,KBS TV,시리아-터키 국경서 외신기자단 포격 당해,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=056&aid=0010291401,0.0,0.0,-,2016-03-01,104
0008224002,연합뉴스,"日 사상최대 1천60조원 예산안 통과…野 ""선거용 예산"" 반발(종합)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008224002,0.0,0.0,-,2016-03-01,104
0008223997,연합뉴스,"""트럼프 본선 경쟁력 취약""…고심 깊어지는 美 공화당",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223997,0.0,0.0,-,2016-03-01,104
0008223996,연합뉴스,"중국, 2030년까지 전세계에 30기 원전 건설 추진",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223996,0.0,0.0,-,2016-03-01,104
0008223941,연합뉴스,"日, 유엔난민기구에 1천400억원 지원키로",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223941,0.0,0.0,-,2016-03-01,104
0007071366,뉴시스,"美 슈퍼 화요일 대경선, 2일 아침 9시~11시 결과 알려져",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=003&aid=0007071366,0.0,0.0,-,2016-03-01,104
0000875556,국민일보,"베트남, 초등학교 때 일본어를 제1외국어로 가르친다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=005&aid=0000875556,0.0,0.0,-,2016-03-01,104
0003610234,파이낸셜뉴스,"아베日총리, 핵안보정상회의 기간에 한일 정상회담 추진 방침",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=014&aid=0003610234,0.0,0.0,-,2016-03-01,104
0007071354,뉴시스,"美 '대법관 지명권' 혈전 서막, 대통령과 공화당 지도부 첫 만남",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=003&aid=0007071354,0.0,0.0,-,2016-03-01,104
0002680293,경향신문,[2016 미국의 선택] '슈퍼 화요일' 대선주자들…'굳혀라' '뒤집어라' 사활 건 고지전,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=032&aid=0002680293,0.0,0.0,-,2016-03-01,104
0002680294,경향신문,아흔 살 마하티르의 탈당…또 '총리 갈아치우기'?,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=032&aid=0002680294,0.0,0.0,-,2016-03-01,104
0000110171,JTBC TV,국경 부순 난민에 최루탄…유럽 '자유통행' 체제 흔들,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=437&aid=0000110171,0.0,0.0,-,2016-03-01,104
0001917900,뉴스1,"유엔 ""올해 지중해 건넌 유럽행 난민 13만1000명 넘어""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=421&aid=0001917900,0.0,0.0,-,2016-03-01,104
0000155625,TV조선,칼레 난민촌 철거…그리스 발 묶인 난민 2만명,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=448&aid=0000155625,0.0,0.0,-,2016-03-01,104
0000875544,국민일보,"佛, 칼레 난민캠프 철거 시도… 경찰·난민 충돌",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=005&aid=0000875544,0.0,0.0,-,2016-03-01,104
0010291376,KBS TV,"""국경 넘어 큰 감동""…日 시민사회, 윤동주 '주목'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=056&aid=0010291376,0.0,0.0,-,2016-03-01,104
0000110164,JTBC TV,'수퍼 화요일' 트럼프 또 소동…공화당 내분 양상까지,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=437&aid=0000110164,0.0,0.0,-,2016-03-01,104
0000155620,TV조선,유엔 인권이사회 시작…국제사회 인권 유린으로 北김정은 압박,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=448&aid=0000155620,0.0,0.0,-,2016-03-01,104
0008223899,연합뉴스,"""아베, 핵안보정상회의 기간 한일·한미일 정상회동 추진""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223899,0.0,0.0,-,2016-03-01,104
0000155619,TV조선,"유엔, 고강도 대북 제재에 합의…내일 새벽 표결",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=448&aid=0000155619,0.0,0.0,-,2016-03-01,104
0008223896,연합뉴스,'서울-뉴욕 서너시간' NASA 초음속 여객기 개발 착수,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223896,0.0,0.0,-,2016-03-01,104
0001917884,뉴스1,일본 사상 최대 1060조원 예산안 국회 통과,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=421&aid=0001917884,0.0,0.0,-,2016-03-01,104
0008223893,연합뉴스,"이란 대통령 ""국영 자동차 회사 완전 민영화…외국과 제휴""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223893,0.0,0.0,-,2016-03-01,104
0000875520,국민일보,"""러 마음을 돌려라""… 美·中 합동 설득작전 먹혔다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=005&aid=0000875520,0.0,0.0,-,2016-03-01,104
0008223885,연합뉴스,"""남중국해 섬에 사는 중국인 중 대다수가 군인""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223885,0.0,0.0,-,2016-03-01,104
0007071329,뉴시스,"이라크, 서부 군본부 자살폭탄 공격으로 39명 사망",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=003&aid=0007071329,0.0,0.0,-,2016-03-01,104
0000788365,YTN TV,미국 경선 운명의 '슈퍼 화요일' 개막,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=052&aid=0000788365,0.0,0.0,-,2016-03-01,104
0008223884,연합뉴스,"日경찰, 북한에 니트원단 수출 중국국적 여성 체포",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=001&aid=0008223884,0.0,0.0,-,2016-03-01,104
0003639785,머니투데이,"美 8세 아동, '헬륨풍선 마시고…' 아빠 생일에 질식사",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=008&aid=0003639785,0.0,0.0,-,2016-03-01,104
0000130311,한국일보,미 대선 승부처 '슈퍼 화요일' 뚜껑 열린다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=469&aid=0000130311,0.0,0.0,-,2016-03-01,104
0000130305,한국일보,칼레 난민촌 철거 시작… 난민촌 주민 강력 반발,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=469&aid=0000130305,0.0,0.0,-,2016-03-01,104
0000130302,한국일보,"단둥 르포 ""근거 없는 소문 때문에 더 힘들다.""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=469&aid=0000130302,0.0,0.0,-,2016-03-01,104
0002308947,한겨레,"프, 칼레 난민촌 철거…경찰-난민 충돌",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=028&aid=0002308947,0.0,0.0,-,2016-03-01,104
0003149017,조선일보,불도저로 칼레 난민촌 밀어버린 프랑스,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=023&aid=0003149017,0.0,0.0,-,2016-03-01,104
