newsid,newspaper,title,link,comment,likeit,content,date,category
0002695957,경향신문,강요된 스마트폰 '구글 앱' 삭제 가능해진다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=032&aid=0002695957,0.0,0.0,-,2016-05-01,105
0010312566,KBS TV,[앵커&리포트] 천리안 2호 조립…한반도 미세먼지 감시,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=056&aid=0010312566,0.0,0.0,-,2016-05-01,105
0002695919,경향신문,구글 '필수 앱' 독점적 지위 깨진다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=032&aid=0002695919,0.0,0.0,-,2016-05-01,105
0003587977,한국경제,구글·애플·이통사…'앱 끼워팔기' 못한다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=015&aid=0003587977,0.0,0.0,-,2016-05-01,105
0000614544,MBC TV,"한반도 대기질, NASA 연구용 항공기로 측정",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=214&aid=0000614544,0.0,0.0,-,2016-05-01,105
0002316629,한겨레,"고가 스마트폰, 이통사엔 계륵?",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=028&aid=0002316629,0.0,0.0,-,2016-05-01,105
0000140895,한국일보,"단통법 시행 1년 7개월, 통신비 감소 효과 톡톡",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=469&aid=0000140895,0.0,0.0,-,2016-05-01,105
0003587925,한국경제,"박형주 수리과학연구소장 ""판교 스타트업과 손 잡고 수학으로 돈 버는 벤처 키울 것""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=015&aid=0003587925,0.0,0.0,-,2016-05-01,105
0003587924,한국경제,주파수 경매 '007작전'…첫날부터 1조 베팅,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=015&aid=0003587924,0.0,0.0,-,2016-05-01,105
0002341730,디지털타임스,"`쩐의 전쟁` 주파수경매 첫날, 최고 입찰가가 무려...",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=029&aid=0002341730,0.0,0.0,-,2016-05-01,105
0000894070,국민일보,구글·이통3사 등 '앱 갑질' 제동,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=005&aid=0000894070,0.0,0.0,-,2016-05-01,105
0002474087,전자신문,"[IT 핫테크]美 연구진, 피부세포로 심장·뇌세포 제작",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474087,0.0,0.0,-,2016-05-01,105
0002474089,전자신문,"[과학 핫이슈]100세 시대, 노화의 비밀",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474089,0.0,0.0,-,2016-05-01,105
0002824750,서울경제,성장 멈춘 세계 스마트폰 시장…화웨이만 '활짝',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0002824750,0.0,0.0,-,2016-05-01,105
0003642550,파이낸셜뉴스,SKT-CJ헬로비전 M&A 지연에 중소 통신장비업체 '고사 위기',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642550,0.0,0.0,-,2016-05-01,105
0002032016,뉴스1,"굿바이 라식?…구글, 눈에 넣는 '스마트 렌즈' 특허 출원",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=421&aid=0002032016,0.0,0.0,-,2016-05-01,105
0003642527,파이낸셜뉴스,'챗봇 시대' 인류의 숙제,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642527,0.0,0.0,-,2016-05-01,105
0003642526,파이낸셜뉴스,"챗봇 시대, 내게도 개인비서가 생겼다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642526,0.0,0.0,-,2016-05-01,105
0002095770,ZDNet Korea,4월 IT 수출 부진…반도체·디스플레이 동반 하락,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002095770,0.0,0.0,-,2016-05-01,105
0003642459,파이낸셜뉴스,"""SKT-CJ헬로비전 M&A 지연에 장비 투자 올스톱…인력 구조조정 할 판""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642459,0.0,0.0,-,2016-05-01,105
0003533939,이데일리,"문어발 샤오미 ""드론사업 반드시 진출..車는 관심없어""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003533939,0.0,0.0,-,2016-05-01,105
0003533936,이데일리,'先탑재 앱 지울 수 있게'..정부 입법 예고,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003533936,0.0,0.0,-,2016-05-01,105
0002031732,뉴스1,"KT, 단말기 할인 또 줄인다…사라지는 '멤버십 포인트' 혜택",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=421&aid=0002031732,0.0,0.0,-,2016-05-01,105
0003642447,파이낸셜뉴스,태블릿의 추락은 날개가 없다?…B2B로 발길 돌려 시장 유지 안간힘,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642447,0.0,0.0,-,2016-05-01,105
0002095768,ZDNet Korea,현실로 다가오는 드론 기반 무인배달 시나리오,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002095768,0.0,0.0,-,2016-05-01,105
0002474051,전자신문,통신품질평가에 LTE 구분 무의미···실제 체감품질에 집중,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474051,0.0,0.0,-,2016-05-01,105
0002341675,디지털타임스,`한국판 잊힐 권리` 내달부터 시행,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=029&aid=0002341675,0.0,0.0,-,2016-05-01,105
0002474049,전자신문,인텔도 스마트폰 SoC 사업 포기,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474049,0.0,0.0,-,2016-05-01,105
0003642428,파이낸셜뉴스,LTE 주파수 경매 '이상과열' 조짐?…2.6㎓ 경매 첫날 1조원 육박,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642428,0.0,0.0,-,2016-05-01,105
0002474043,전자신문,"5년후 중국 낸드생산량, 삼성·인텔의 2.5배",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474043,0.0,0.0,-,2016-05-01,105
0003738662,아시아경제,"'잊힐 권리' 6월 시행…업계 ""블라인드 대신 삭제해야""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003738662,0.0,0.0,-,2016-05-01,105
0002474036,전자신문,한국거래소 글로벌사업 본격화…지주사 전환 통한 기업공개 힘실어,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474036,0.0,0.0,-,2016-05-01,105
0002474038,전자신문,"지문결제 도입 한창…韓·日, 손가락 전쟁",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474038,0.0,0.0,-,2016-05-01,105
0002474032,전자신문,NASA와 손잡고 한반도 미세먼지·오존 발생원인 밝힌다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474032,0.0,0.0,-,2016-05-01,105
0002341666,디지털타임스,스마트폰에 깔린 선탑재 앱 삭제 가능해진다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=029&aid=0002341666,0.0,0.0,-,2016-05-01,105
0002474024,전자신문,"2.1GHz 재할당 부담, 2.6GHz 가격 높였다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474024,0.0,0.0,-,2016-05-01,105
0002474021,전자신문,"[2016 주파수 경매]8라운드, 2.1GHz C블록, 700MHz A블록 접전 예상",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474021,0.0,0.0,-,2016-05-01,105
0003642400,파이낸셜뉴스,"통신3사 무선매출 '정체' 뚜렷, '미디어'가 1분기 실적희비 갈랐다",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=014&aid=0003642400,0.0,0.0,-,2016-05-01,105
0003673202,머니투데이,"방통위, 구글 '부당차별' 손본다…실태조사 착수",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=008&aid=0003673202,0.0,0.0,-,2016-05-01,105
0002474007,전자신문,[KTL 창립 50주년 포럼]“시험인증은 다윗이 골리앗을 이기는 기술”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=030&aid=0002474007,0.0,0.0,-,2016-05-01,105
0000143452,스포츠서울,"해외 IT 매체 ""퀀텀닷 기술은 TV 시장서 최고의 기술"" 극찬",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=468&aid=0000143452,0.0,0.0,-,2016-05-01,105
0002031293,뉴스1,'막장 논란'에 서수길 아프리카TV  '욕설'로 응수…막말파문,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=421&aid=0002031293,0.0,0.0,-,2016-05-01,105
0002039269,디지털데일리,"국내 기업, 클라우드· IoT가 최고 관심사",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=138&aid=0002039269,0.0,0.0,-,2016-05-01,105
0002039266,디지털데일리,스마트 기기에 '전자적 인증표시' 제도 도입,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=138&aid=0002039266,0.0,0.0,-,2016-05-01,105
0000374846,아이뉴스24,"'예측불허' 주파수 경매, 어디로 튈까",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=031&aid=0000374846,0.0,0.0,-,2016-05-01,105
0002131797,데일리안,G5 출시 한 달…국내 판매량 G4보다 하락?,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=119&aid=0002131797,0.0,0.0,-,2016-05-01,105
0007200996,뉴시스,"스마트폰·태블릿PC, 전자적 인증표시 제도 시행",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007200996,0.0,0.0,-,2016-05-01,105
0008371398,연합뉴스,스마트폰 앞면 터치하면 지문인식…LG이노텍 모듈개발,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0008371398,0.0,0.0,-,2016-05-01,105
0008371396,연합뉴스,'3D 도면' 한국형 데이터 1천여개 무료 공개,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0008371396,0.0,0.0,-,2016-05-01,105
0008371390,연합뉴스,스마트폰·태블릿PC 인증표시도 이제 '디스플레이화',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0008371390,0.0,0.0,-,2016-05-01,105
