newsid,newspaper,title,link,comment,likeit,content,date,category
0010302947,KBS TV,"토요일 미세먼지 농도 '나쁨', 일요일 남부 비",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=056&aid=0010302947,0.0,0.0,-,2016-04-01,103
0000809969,YTN TV,"[날씨] 벌써 초여름, 함양 27.1℃…주말까지 고온",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=052&aid=0000809969,0.0,0.0,-,2016-04-01,103
0000018539,시사IN Live,당신이 이 시집을 읽어야 하는 이유,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=308&aid=0000018539,0.0,0.0,-,2016-04-01,103
0002111822,오마이뉴스,"아우디·폭스바겐 배기가스 조작 6개월, 조치는요?",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002111822,0.0,0.0,-,2016-04-01,103
0010302942,KBS TV,150m 화폭에 담긴 '백두대간' 비경,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=056&aid=0010302942,0.0,0.0,-,2016-04-01,103
0002688429,경향신문,'동대문디자인플라자 설계' 건축가 자하 하디드 타계,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=032&aid=0002688429,0.0,0.0,-,2016-04-01,103
0000184039,연합뉴스TV,대학로에 중국영화 상설 상영관 문 열어,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=422&aid=0000184039,0.0,0.0,-,2016-04-01,103
0002688416,경향신문,해골… 환골탈태하다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=032&aid=0002688416,0.0,0.0,-,2016-04-01,103
0000393952,SBS TV,[영상뉴스] 어느새 성큼…집안 가득 채우는 봄내음,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000393952,0.0,0.0,-,2016-04-01,103
0000113843,JTBC TV,"사고 급증에…제주 렌터카, 속도제한장치 의무화 논란",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=437&aid=0000113843,0.0,0.0,-,2016-04-01,103
0000393935,SBS TV,20년 지났어도…'가객' 김광석을 만나다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000393935,0.0,0.0,-,2016-04-01,103
0000393929,SBS TV,땅엔 꽃 터널·하늘엔 꽃 구름…군항제 개막,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=055&aid=0000393929,0.0,0.0,-,2016-04-01,103
0000604347,MBC TV,"[앵커의 눈] '책값 거품' 논란 속, 중고책 열풍",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000604347,0.0,0.0,-,2016-04-01,103
0000604348,MBC TV,"완연한 봄날씨, 서울 밤도깨비 야시장 '북적북적'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000604348,0.0,0.0,-,2016-04-01,103
0000604341,MBC TV,"벤츠코리아 잇단 구설, 왜 이러나?",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=214&aid=0000604341,0.0,0.0,-,2016-04-01,103
0002111804,오마이뉴스,버스로 이삿짐 운반? 여기에선 가능하다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002111804,0.0,0.0,-,2016-04-01,103
0003039113,세계일보,테슬라 전기차 한국 도로 달린다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003039113,0.0,0.0,-,2016-04-01,103
0000809887,YTN TV,[날씨] 거짓말 같은 초여름 더위…주말도 고온 계속,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=052&aid=0000809887,0.0,0.0,-,2016-04-01,103
0003160379,조선일보,불황때 잘 팔리는 '포터'가 자동차 판매 1위,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=023&aid=0003160379,0.0,0.0,-,2016-04-01,103
0002813518,서울경제,"꾸벅꾸벅 춘곤증, 봄나물 먹고 이겨내요",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=011&aid=0002813518,0.0,0.0,-,2016-04-01,103
0003513707,이데일리,스파크·SM6·티볼리 에어 '맹공'.. 현대·기아차 독주에 '균열',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=018&aid=0003513707,0.0,0.0,-,2016-04-01,103
0008300053,연합뉴스,故김광석이 들려주는 음악·삶의 이야기…20주기 추모전,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008300053,0.0,0.0,-,2016-04-01,103
0002094078,ZDNet Korea,국산車 3월 내수 '질주' - 수출 '후진',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=092&aid=0002094078,0.0,0.0,-,2016-04-01,103
0003628017,파이낸셜뉴스,테슬라 보급형 전기차 '모델3' 국내서도 판매,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=014&aid=0003628017,0.0,0.0,-,2016-04-01,103
0002688371,경향신문,본격 야구시즌…'어깨·발목부상' 주의보,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=032&aid=0002688371,0.0,0.0,-,2016-04-01,103
0001976827,뉴스1,남원 요천 '새 벚꽃 명소'… 광한루원 앞 개화,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001976827,0.0,0.0,-,2016-04-01,103
0003160360,조선일보,테슬라 반값 전기차 '주문 폭주'...하루만에 13만5000대 예약,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=023&aid=0003160360,0.0,0.0,-,2016-04-01,103
0002111784,오마이뉴스,벚꽃 흐드러지게 핀 진해에 '좀비'가 나타났다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002111784,0.0,0.0,-,2016-04-01,103
0000036150,한겨레21,엄마에게 자유를 허하라!,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=036&aid=0000036150,0.0,0.0,-,2016-04-01,103
0003039038,세계일보,6가지 입술 모양이 알려주는 당신의 성격,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003039038,0.0,0.0,-,2016-04-01,103
0003039036,세계일보,저지방? 저탄수화물?… 사람마다  맞는 다이어트 따로 있다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003039036,0.0,0.0,-,2016-04-01,103
0002608675,중앙일보,"튀긴 삼겹살, 매운 닭고기 국수…친근하고도 독특한 맛",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=025&aid=0002608675,0.0,0.0,-,2016-04-01,103
0000009618,헬스조선,"봄철 마라톤, 부상없이 완주하려면 '이렇게' 하세요",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=346&aid=0000009618,0.0,0.0,-,2016-04-01,103
0000036148,한겨레21,7분 운동하고 7일 끙끙댔다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=036&aid=0000036148,0.0,0.0,-,2016-04-01,103
0008299950,연합뉴스,"""왜 덥지?"" 경남 때아닌 초여름 날씨…함양 27.1도",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008299950,0.0,0.0,-,2016-04-01,103
0003627922,파이낸셜뉴스,이제는 먹어도 좋다! 몸에 나쁘다는 누명 벗은 식품 4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=014&aid=0003627922,0.0,0.0,-,2016-04-01,103
0000026811,코메디닷컴,날도 풀렸는데… 당신이 여전히 추운 이유,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000026811,0.0,0.0,-,2016-04-01,103
0003039022,세계일보,1일 영면에 든 자하 하디드의 삶과 작품 세계,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003039022,0.0,0.0,-,2016-04-01,103
0001976663,뉴스1,국내외 車판매 수출에 울었다...3월도 0.9%감소 '쓴잔' (종합),http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001976663,0.0,0.0,-,2016-04-01,103
0008299762,연합뉴스,스파크 지난달 '대박'…역대 최다 9천여대 판매(종합),http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008299762,0.0,0.0,-,2016-04-01,103
0000135871,한국일보,동대문디자인플라자 설계한 자하 하디드 별세,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=469&aid=0000135871,0.0,0.0,-,2016-04-01,103
0003573092,한국경제,1분기 완성차 내수 7% 늘었다…르노삼성 '꼴찌',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=015&aid=0003573092,0.0,0.0,-,2016-04-01,103
0008299661,연합뉴스,올 3월 전국 평균기온 7.2도…평년보다 따뜻,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008299661,0.0,0.0,-,2016-04-01,103
0003707856,매일경제,'N포세대'에게 '희망'은 고문인가 디딤돌인가,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707856,0.0,0.0,-,2016-04-01,103
0003707852,매일경제,요지부동 중년뱃살 걷기가 최고? 근력운동 병행해야 효과,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707852,0.0,0.0,-,2016-04-01,103
0003707853,매일경제,팔다리에 울긋불긋…소아자반증 가볍게 생각마세요,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707853,0.0,0.0,-,2016-04-01,103
0003707813,매일경제,車판매…뜨거운 내수 vs 썰렁한 해외,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707813,0.0,0.0,-,2016-04-01,103
0003039002,세계일보,커피를 끊어야 하는 7가지 이유,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003039002,0.0,0.0,-,2016-04-01,103
0003657963,머니투데이,"현대차, 3월 43만대 판매..'포터 역대 최대 1만214대'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=008&aid=0003657963,0.0,0.0,-,2016-04-01,103
0001976434,뉴스1,"기아차, 내수 '활짝' 해외 '우울'…1분기 판매 6.1%↓",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001976434,0.0,0.0,-,2016-04-01,103
0001024589,헤럴드경제,개소세 재인하+신차 출시…3월 국산차 활짝 웃었다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024589,0.0,0.0,-,2016-04-01,103
0003513577,이데일리,"현대차, 3월 내수판매 7.2% 증가..포터 1만대 돌파(상보)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=018&aid=0003513577,0.0,0.0,-,2016-04-01,103
0008299330,연합뉴스,K7 끌고 RV 밀고…기아차 내수판매 19.4% 증가,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008299330,0.0,0.0,-,2016-04-01,103
0000009617,헬스조선,"진해군항제 개막, 알레르기 질환 있다면 '이렇게' 하세요",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=346&aid=0000009617,0.0,0.0,-,2016-04-01,103
0002270993,문화일보,"박기원 설치작품 '플래쉬 월', 佛 그랑팔레에 전시",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=021&aid=0002270993,0.0,0.0,-,2016-04-01,103
0001976182,뉴스1,"대전시, 도시철도2호선 트램건설 TF팀 본격 가동",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001976182,0.0,0.0,-,2016-04-01,103
0008299151,연합뉴스,'안전 불감증' 제주항공·진에어 과징금 6억씩 부과,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008299151,0.0,0.0,-,2016-04-01,103
0000009616,헬스조선,"성대질환, 수술 않고 주사 놓아 치료해도 효과 좋아",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=346&aid=0000009616,0.0,0.0,-,2016-04-01,103
0000026806,코메디닷컴,백치미? 금발미녀는 정말 머리가 나쁠까,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000026806,0.0,0.0,-,2016-04-01,103
0002094050,ZDNet Korea,"'SM6' 효과...르노삼성, 6년 만에 3월 내수 1만대 돌파",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=092&aid=0002094050,0.0,0.0,-,2016-04-01,103
0003513519,이데일리,"쌍용차, 티볼리 효과로 3월 내수판매 17.5% 늘어(상보)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=018&aid=0003513519,0.0,0.0,-,2016-04-01,103
0001024518,헤럴드경제,"오래가는 환절기 감기, ‘아연’을 챙겨라",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024518,0.0,0.0,-,2016-04-01,103
0001024514,헤럴드경제,"[김현경의 맘다방]흠집만 보면 ""아파, 약""을 외치는 아이",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024514,0.0,0.0,-,2016-04-01,103
0003707649,매일경제,인천공항 셔틀 트레인 연말까지 운행 중지,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707649,0.0,0.0,-,2016-04-01,103
0001975990,뉴스1,"제주항공·진에어, 각각 6억원씩 과징금 처분",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001975990,0.0,0.0,-,2016-04-01,103
0003627808,파이낸셜뉴스,'햇볕 쬘 시간 없다면..' 비타민D 많이 든 식품 6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=014&aid=0003627808,0.0,0.0,-,2016-04-01,103
0010302759,KBS TV,서울시 택시 감차…신규 면허 발급 중단,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=056&aid=0010302759,0.0,0.0,-,2016-04-01,103
0002094042,ZDNet Korea,"아우디 코리아, 개소세 소송에 해명 ""환급 진행 중""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=092&aid=0002094042,0.0,0.0,-,2016-04-01,103
0000026805,코메디닷컴,긁적긁적… 가려울 때 먹으면 좋은 음식 3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000026805,0.0,0.0,-,2016-04-01,103
0003657813,머니투데이,[꽃기행기- 2016 봄 축령산~화야산]'참숯처럼 뜨거워진' 얼레지의 연애…'솜털 보송' 노루귀는 부끄럽고,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=008&aid=0003657813,0.0,0.0,-,2016-04-01,103
0001975813,뉴스1,"""정성스레 만든 이 잡지, 쓰레기통에 잘 버려주십시오""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001975813,0.0,0.0,-,2016-04-01,103
0001975789,뉴스1,순천만습지 주차 예약제 시행…1일 1500대 제한,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=421&aid=0001975789,0.0,0.0,-,2016-04-01,103
0008298636,연합뉴스,서울 여의서로 봄꽃축제로 3~11일 차량 통제,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008298636,0.0,0.0,-,2016-04-01,103
0003657795,머니투데이,한국GM 3월 내수판매 27%↑…스파크 판매량 사상 최대,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=008&aid=0003657795,0.0,0.0,-,2016-04-01,103
0002270921,문화일보,서울지하철 통합 '철밥통 노조'에 막혔다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=021&aid=0002270921,0.0,0.0,-,2016-04-01,103
0002270923,문화일보,< Style 4060 >애인끼리 '커플룩'? 이젠 친구끼리 '트윈룩'!,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=021&aid=0002270923,0.0,0.0,-,2016-04-01,103
0000049272,여성신문,"""뼈를 깎는 작업에 나를 몽땅 투입했소""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=310&aid=0000049272,0.0,0.0,-,2016-04-01,103
0002270918,문화일보,<명작의 공간>열아홉 인민군 포로가 걷던 300리길… 파도가 그날처럼 철썩인다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=021&aid=0002270918,0.0,0.0,-,2016-04-01,103
0001024467,헤럴드경제,"""한복서 받은 영감으로 동화적 요소 담긴 의상 만들것""",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024467,0.0,0.0,-,2016-04-01,103
0001024456,헤럴드경제,[환절기 당신의 건강은 이상무?] 안구건조증ㆍ알레르기성 결막염…봄철 안 질환 대비법,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024456,0.0,0.0,-,2016-04-01,103
0001024452,헤럴드경제,[환절기 당신의 건강은 이상무?] 기온ㆍ일조량 변화로 호르몬 불균형이 우울증 부른다,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=016&aid=0001024452,0.0,0.0,-,2016-04-01,103
0002608627,중앙일보,[J가 타봤습니다] 독일차 긴장케 할 '영국산 맹수'의 등장… 날렵해진 재규어 XF,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=025&aid=0002608627,0.0,0.0,-,2016-04-01,103
0008298477,연합뉴스,사랑·행복·낭만 가득…제주왕벚꽃축제 '팡파르',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=001&aid=0008298477,0.0,0.0,-,2016-04-01,103
0003719498,아시아경제,[인터뷰] 백혜선…1994 차이콥스키 콩쿠르 그후 20여년,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=277&aid=0003719498,0.0,0.0,-,2016-04-01,103
0003707594,매일경제,아프니깐 성장통? 남자 아이들 많이 겪는 오스굿 슐라터병,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=009&aid=0003707594,0.0,0.0,-,2016-04-01,103
